x,y,species cloglog values
2643.0,2643.0,0.015020725
2644.0,2644.0,0.0
2645.0,2645.0,0.02429353
2646.0,2646.0,1.8846683E-4
2647.0,2647.0,0.09052189
2648.0,2648.0,0.00660739
2649.0,2649.0,0.5123868
2650.0,2650.0,0.10532637
2651.0,2651.0,0.0027993266
2652.0,2652.0,0.026491627
2653.0,2653.0,0.030151539
2654.0,2654.0,0.0074942634
2655.0,2655.0,0.09300789
2656.0,2656.0,0.042262536
2657.0,2657.0,0.0038711578
2658.0,2658.0,4.690047E-4
2659.0,2659.0,3.0487501E-10
2660.0,2660.0,1.1224554E-6
2661.0,2661.0,1.2416857E-4
2662.0,2662.0,1.0639711E-11
2663.0,2663.0,0.00871651
2664.0,2664.0,4.1134363E-6
2665.0,2665.0,6.7723605E-15
2666.0,2666.0,0.08496587
2667.0,2667.0,0.01848669
2668.0,2668.0,5.4081184E-12
2669.0,2669.0,0.37057367
2670.0,2670.0,6.8707677E-4
2671.0,2671.0,0.008843816
2672.0,2672.0,8.770762E-15
2673.0,2673.0,0.018252308
2674.0,2674.0,0.16122016
2675.0,2675.0,0.0075300336
2676.0,2676.0,2.342515E-6
2677.0,2677.0,5.762023E-6
2678.0,2678.0,0.84265953
2679.0,2679.0,0.048456453
2680.0,2680.0,4.7691305E-8
2681.0,2681.0,0.60174024
2682.0,2682.0,1.1840913E-5
2683.0,2683.0,1.2444856E-10
2684.0,2684.0,9.728935E-4
2685.0,2685.0,1.5856058E-9
2686.0,2686.0,1.7400985E-6
2687.0,2687.0,0.056559462
2688.0,2688.0,0.0011298446
2689.0,2689.0,2.1313838E-4
2690.0,2690.0,0.05189712
2691.0,2691.0,0.08279653
2692.0,2692.0,0.14724006
2693.0,2693.0,3.7046177E-6
2694.0,2694.0,1.5060714E-7
2695.0,2695.0,0.2425623
2696.0,2696.0,0.0011673456
2697.0,2697.0,8.526706E-8
2698.0,2698.0,0.117801785
2699.0,2699.0,0.48764277
2700.0,2700.0,0.005057793
2701.0,2701.0,0.035830326
2702.0,2702.0,0.0063054035
2703.0,2703.0,0.0010958137
2704.0,2704.0,0.0065252134
2705.0,2705.0,0.43223768
2706.0,2706.0,2.0578852E-8
2707.0,2707.0,0.08462083
2708.0,2708.0,0.0045983773
2709.0,2709.0,0.30065522
2710.0,2710.0,1.2741516E-4
2711.0,2711.0,0.08044178
2712.0,2712.0,0.08458782
2713.0,2713.0,1.7763568E-15
2714.0,2714.0,2.220446E-16
2715.0,2715.0,0.0128942495
2716.0,2716.0,7.678047E-11
2717.0,2717.0,0.013181655
2718.0,2718.0,5.3935514E-7
2719.0,2719.0,0.29562092
2720.0,2720.0,0.0039410675
2721.0,2721.0,2.1606405E-5
2722.0,2722.0,4.0932417E-5
2723.0,2723.0,0.046980474
2724.0,2724.0,2.6491365E-11
2725.0,2725.0,7.2420717E-6
2726.0,2726.0,0.029218948
2727.0,2727.0,0.05915639
2728.0,2728.0,0.072428815
2729.0,2729.0,0.011282143
2730.0,2730.0,0.0061383997
2731.0,2731.0,0.024460116
2732.0,2732.0,3.330669E-16
2733.0,2733.0,4.285461E-14
2734.0,2734.0,0.04381071
2735.0,2735.0,3.6104453E-12
2736.0,2736.0,5.0737192E-14
2737.0,2737.0,2.220446E-15
2738.0,2738.0,0.037937585
2739.0,2739.0,0.0
2740.0,2740.0,0.017143335
2741.0,2741.0,1.9805243E-6
2742.0,2742.0,0.009208841
2743.0,2743.0,0.077568114
2744.0,2744.0,0.0
2745.0,2745.0,0.014525405
2746.0,2746.0,5.1031983E-4
2747.0,2747.0,6.6166196E-4
2748.0,2748.0,6.171372E-7
2749.0,2749.0,0.0387977
2750.0,2750.0,0.19920257
2751.0,2751.0,0.024671853
2752.0,2752.0,0.05706042
2753.0,2753.0,3.2218117E-11
2754.0,2754.0,0.86324453
2755.0,2755.0,0.0048103174
2756.0,2756.0,3.330669E-16
2757.0,2757.0,0.00233915
2758.0,2758.0,0.5710811
2759.0,2759.0,4.0245694E-4
2760.0,2760.0,7.231171E-4
2761.0,2761.0,5.928268E-4
2762.0,2762.0,0.24075909
2763.0,2763.0,0.0033744192
2764.0,2764.0,1.9190075E-7
2765.0,2765.0,2.36812E-6
2766.0,2766.0,1.8928066E-4
2767.0,2767.0,9.870993E-13
2768.0,2768.0,2.1044162E-4
2769.0,2769.0,1.1915046E-5
2770.0,2770.0,1.6270096E-4
2771.0,2771.0,1.04595665E-10
2772.0,2772.0,0.5560425
2773.0,2773.0,5.486029E-7
2774.0,2774.0,0.0027765096
2775.0,2775.0,5.884182E-15
2776.0,2776.0,0.14921306
2777.0,2777.0,0.48531
2778.0,2778.0,2.8227828E-6
2779.0,2779.0,0.59441996
2780.0,2780.0,1.1424195E-13
2781.0,2781.0,0.019089224
2782.0,2782.0,0.20670457
2783.0,2783.0,1.5803655E-4
2784.0,2784.0,0.15878412
2785.0,2785.0,7.21645E-15
2786.0,2786.0,1.110223E-16
2787.0,2787.0,0.023248067
2788.0,2788.0,0.0054537277
2789.0,2789.0,2.3314684E-15
2790.0,2790.0,7.985082E-5
2791.0,2791.0,6.5521084E-7
2792.0,2792.0,1.7898483E-10
2793.0,2793.0,0.030928351
2794.0,2794.0,0.040453486
2795.0,2795.0,0.49008808
2796.0,2796.0,9.395549E-5
2797.0,2797.0,0.0
2798.0,2798.0,0.25160548
2799.0,2799.0,0.86322564
2800.0,2800.0,2.016778E-6
2801.0,2801.0,2.2258296E-6
2802.0,2802.0,0.027134039
2803.0,2803.0,0.28346106
2804.0,2804.0,0.02027053
2805.0,2805.0,0.011881449
2806.0,2806.0,0.023021143
2807.0,2807.0,0.011923982
2808.0,2808.0,3.115845E-7
2809.0,2809.0,0.07737603
2810.0,2810.0,3.2014617E-5
2811.0,2811.0,0.13822858
2812.0,2812.0,9.841881E-7
2813.0,2813.0,1.5683554E-6
2814.0,2814.0,1.765571E-10
2815.0,2815.0,0.0027488887
2816.0,2816.0,1.0291611E-4
2817.0,2817.0,3.0796397E-7
2818.0,2818.0,2.2566393E-12
2819.0,2819.0,0.01702849
2820.0,2820.0,6.118994E-12
2821.0,2821.0,1.1821655E-12
2822.0,2822.0,3.330669E-16
2823.0,2823.0,0.0012666798
2824.0,2824.0,8.777198E-4
2825.0,2825.0,2.2581936E-13
2826.0,2826.0,0.086093344
2827.0,2827.0,2.8387293E-11
2828.0,2828.0,0.012407281
2829.0,2829.0,6.661338E-16
2830.0,2830.0,1.903833E-7
2831.0,2831.0,0.0077014696
2832.0,2832.0,0.014383682
2833.0,2833.0,0.07338649
2834.0,2834.0,1.8873791E-15
2835.0,2835.0,6.209558E-4
2836.0,2836.0,2.2440517E-4
2837.0,2837.0,3.6859404E-14
2838.0,2838.0,1.4432899E-15
2839.0,2839.0,0.006727046
2840.0,2840.0,0.01284197
2841.0,2841.0,0.04786441
2842.0,2842.0,8.2599965E-4
2843.0,2843.0,0.3840475
2844.0,2844.0,1.1717183E-11
2845.0,2845.0,0.060371235
2846.0,2846.0,6.994405E-14
2847.0,2847.0,1.110223E-15
2848.0,2848.0,0.007608942
2849.0,2849.0,0.17732677
2850.0,2850.0,5.551115E-16
2851.0,2851.0,0.004844905
2852.0,2852.0,0.6664382
2853.0,2853.0,1.4199752E-13
2854.0,2854.0,5.7861985E-7
2855.0,2855.0,0.0037563758
2856.0,2856.0,0.0010538186
2857.0,2857.0,0.012870916
2858.0,2858.0,8.61525E-4
2859.0,2859.0,0.051790737
2860.0,2860.0,8.04817E-6
2861.0,2861.0,0.1278638
2862.0,2862.0,1.110223E-16
2863.0,2863.0,0.048249777
2864.0,2864.0,3.110623E-8
2865.0,2865.0,2.8456617E-4
2866.0,2866.0,0.6495964
2867.0,2867.0,0.10790496
2868.0,2868.0,0.034724202
2869.0,2869.0,0.09541079
2870.0,2870.0,3.8070186E-5
2871.0,2871.0,3.6859404E-14
2872.0,2872.0,0.0020374944
2873.0,2873.0,0.28746355
2874.0,2874.0,0.13635144
2875.0,2875.0,5.3064537E-6
2876.0,2876.0,7.1710593E-10
2877.0,2877.0,6.1062266E-15
2878.0,2878.0,0.6993767
2879.0,2879.0,4.5341695E-9
2880.0,2880.0,0.0276187
2881.0,2881.0,1.8218475E-4
2882.0,2882.0,3.3433256E-12
2883.0,2883.0,0.0
2884.0,2884.0,0.058747847
2885.0,2885.0,8.393286E-14
2886.0,2886.0,1.1275205E-7
2887.0,2887.0,3.2018356E-6
2888.0,2888.0,2.5315512E-6
2889.0,2889.0,0.9848126
2890.0,2890.0,0.2493131
2891.0,2891.0,0.04125387
2892.0,2892.0,0.031292357
2893.0,2893.0,0.03865594
2894.0,2894.0,2.8454914E-9
2895.0,2895.0,0.005550324
2896.0,2896.0,0.005657786
2897.0,2897.0,1.1157305E-9
2898.0,2898.0,2.0605975E-4
2899.0,2899.0,4.9579353E-4
2900.0,2900.0,0.06402163
2901.0,2901.0,2.2221163E-9
2902.0,2902.0,0.09551967
2903.0,2903.0,0.0034618746
2904.0,2904.0,0.0028837093
2905.0,2905.0,8.935936E-4
2906.0,2906.0,2.1933344E-11
2907.0,2907.0,1.747654E-6
2908.0,2908.0,2.0430303E-5
2909.0,2909.0,0.0039468734
2910.0,2910.0,5.6547437E-5
2911.0,2911.0,1.5504042E-5
2912.0,2912.0,8.082731E-6
2913.0,2913.0,0.29625362
2914.0,2914.0,0.00890223
2915.0,2915.0,2.2568614E-12
2916.0,2916.0,1.0313972E-13
2917.0,2917.0,2.2563175E-4
2918.0,2918.0,0.05588703
2919.0,2919.0,4.685141E-14
2920.0,2920.0,2.9200295E-4
2921.0,2921.0,8.858149E-5
2922.0,2922.0,5.384162E-7
2923.0,2923.0,0.0051342314
2924.0,2924.0,0.02983601
2925.0,2925.0,0.028466396
2926.0,2926.0,4.4108776E-4
2927.0,2927.0,0.027692977
2928.0,2928.0,0.02223302
2929.0,2929.0,3.293854E-11
2930.0,2930.0,0.03601557
2931.0,2931.0,1.01030295E-14
2932.0,2932.0,0.0022174635
2933.0,2933.0,3.2196468E-15
2934.0,2934.0,0.02486731
2935.0,2935.0,5.025132E-7
2936.0,2936.0,0.10395573
2937.0,2937.0,8.048264E-4
2938.0,2938.0,0.001092407
2939.0,2939.0,3.8564856E-8
2940.0,2940.0,6.2781567E-4
2941.0,2941.0,0.0016665993
2942.0,2942.0,0.012123941
2943.0,2943.0,3.894466E-5
2944.0,2944.0,6.661338E-16
2945.0,2945.0,5.343499E-6
2946.0,2946.0,0.4762413
2947.0,2947.0,0.0011376527
2948.0,2948.0,0.00647734
2949.0,2949.0,0.006711413
2950.0,2950.0,0.06821585
2951.0,2951.0,0.03481957
2952.0,2952.0,1.2859199E-5
2953.0,2953.0,0.09696121
2954.0,2954.0,0.04776601
2955.0,2955.0,1.0912879E-6
2956.0,2956.0,5.551115E-16
2957.0,2957.0,2.5039497E-5
2958.0,2958.0,0.05149792
2959.0,2959.0,0.019500704
2960.0,2960.0,0.09643907
2961.0,2961.0,0.03238674
2962.0,2962.0,2.732703E-12
2963.0,2963.0,0.0040829615
2964.0,2964.0,8.043566E-13
2965.0,2965.0,0.46405
2966.0,2966.0,0.32405293
2967.0,2967.0,2.4851193E-4
2968.0,2968.0,1.1241465E-5
2969.0,2969.0,0.045303337
2970.0,2970.0,3.0286884E-13
2971.0,2971.0,0.003064844
2972.0,2972.0,6.8971014E-5
2973.0,2973.0,0.06652384
2974.0,2974.0,2.3978902E-7
2975.0,2975.0,3.547096E-10
2976.0,2976.0,1.0780633E-7
2977.0,2977.0,0.0030049514
2978.0,2978.0,0.3491771
2979.0,2979.0,7.771561E-16
2980.0,2980.0,0.0
2981.0,2981.0,0.25867918
2982.0,2982.0,0.0034853641
2983.0,2983.0,0.001933863
2984.0,2984.0,0.03414381
2985.0,2985.0,0.0038933062
2986.0,2986.0,0.008716349
2987.0,2987.0,0.14146295
2988.0,2988.0,0.0033659462
2989.0,2989.0,1.0350917E-5
2990.0,2990.0,8.9928065E-14
2991.0,2991.0,0.08415
2992.0,2992.0,1.41798795E-11
2993.0,2993.0,4.2919446E-11
2994.0,2994.0,0.01185685
2995.0,2995.0,0.001208335
2996.0,2996.0,0.07236385
2997.0,2997.0,0.0021392095
2998.0,2998.0,0.0011842095
2999.0,2999.0,0.014760904
3000.0,3000.0,0.014601722
3001.0,3001.0,1.4188939E-5
3002.0,3002.0,0.04094143
3003.0,3003.0,0.0028640872
3004.0,3004.0,0.16799068
3005.0,3005.0,0.039833058
3006.0,3006.0,0.0031498983
3007.0,3007.0,0.019079057
3008.0,3008.0,1.1169217E-5
3009.0,3009.0,6.1142654E-4
3010.0,3010.0,0.3943681
3011.0,3011.0,1.6077695E-4
3012.0,3012.0,0.2537441
3013.0,3013.0,2.4576831E-4
3014.0,3014.0,0.008833213
3015.0,3015.0,0.03457001
3016.0,3016.0,0.28955463
3017.0,3017.0,3.330669E-15
3018.0,3018.0,0.03516713
3019.0,3019.0,2.7056135E-13
3020.0,3020.0,0.098161265
3021.0,3021.0,0.028834919
3022.0,3022.0,0.0077085
3023.0,3023.0,2.7995717E-11
3024.0,3024.0,0.03159351
3025.0,3025.0,0.024895348
3026.0,3026.0,0.014802862
3027.0,3027.0,0.009126093
3028.0,3028.0,0.06015046
3029.0,3029.0,3.399503E-13
3030.0,3030.0,0.04008959
3031.0,3031.0,0.32480526
3032.0,3032.0,2.524388E-5
3033.0,3033.0,0.06917207
3034.0,3034.0,2.701502E-4
3035.0,3035.0,0.020583086
3036.0,3036.0,0.13739821
3037.0,3037.0,5.710654E-12
3038.0,3038.0,3.5542058E-10
3039.0,3039.0,1.4640882E-6
3040.0,3040.0,4.4762203E-4
3041.0,3041.0,0.038099278
3042.0,3042.0,0.3805276
3043.0,3043.0,0.012877621
3044.0,3044.0,0.0018448756
3045.0,3045.0,0.003688043
3046.0,3046.0,0.29301113
3047.0,3047.0,9.604608E-9
3048.0,3048.0,3.7709835E-12
3049.0,3049.0,0.05042262
3050.0,3050.0,2.950531E-5
3051.0,3051.0,0.055733066
3052.0,3052.0,0.92465705
3053.0,3053.0,0.13751027
3054.0,3054.0,0.063951865
3055.0,3055.0,0.0138612995
3056.0,3056.0,0.013033705
3057.0,3057.0,6.896432E-7
3058.0,3058.0,1.03182276E-4
3059.0,3059.0,1.0991208E-13
3060.0,3060.0,1.4277254E-6
3061.0,3061.0,0.016170831
3062.0,3062.0,0.0060337572
3063.0,3063.0,0.0026714348
3064.0,3064.0,0.0046902397
3065.0,3065.0,0.06565312
3066.0,3066.0,9.366678E-5
3067.0,3067.0,4.4484262E-4
3068.0,3068.0,0.5736564
3069.0,3069.0,2.220446E-16
3070.0,3070.0,0.021108808
3071.0,3071.0,0.010406792
3072.0,3072.0,6.4837025E-14
3073.0,3073.0,0.010037426
3074.0,3074.0,2.7366473E-6
3075.0,3075.0,0.12088436
3076.0,3076.0,6.317377E-5
3077.0,3077.0,0.0020749776
3078.0,3078.0,0.0014682657
3079.0,3079.0,0.0049391254
3080.0,3080.0,0.08828041
3081.0,3081.0,2.2116682E-4
3082.0,3082.0,0.011327685
3083.0,3083.0,0.015284291
3084.0,3084.0,4.440892E-16
3085.0,3085.0,9.5345176E-11
3086.0,3086.0,8.21565E-15
3087.0,3087.0,0.014205121
3088.0,3088.0,0.036726955
3089.0,3089.0,0.001978526
3090.0,3090.0,0.04762623
3091.0,3091.0,0.020802448
3092.0,3092.0,9.325873E-15
3093.0,3093.0,0.023070363
3094.0,3094.0,4.2077453E-14
3095.0,3095.0,2.3281272E-4
3096.0,3096.0,0.00710014
3097.0,3097.0,0.15253317
3098.0,3098.0,0.049264308
3099.0,3099.0,1.1673612E-9
3100.0,3100.0,4.973799E-14
3101.0,3101.0,0.0055031884
3102.0,3102.0,0.1690204
3103.0,3103.0,6.4774053E-7
3104.0,3104.0,0.047208387
3105.0,3105.0,1.905908E-5
3106.0,3106.0,0.023543848
3107.0,3107.0,6.84989E-7
3108.0,3108.0,4.7325424E-4
3109.0,3109.0,0.027341427
3110.0,3110.0,5.936044E-6
3111.0,3111.0,0.065392986
3112.0,3112.0,0.41188356
3113.0,3113.0,0.12909341
3114.0,3114.0,1.0397239E-12
3115.0,3115.0,7.507713E-5
3116.0,3116.0,0.13062176
3117.0,3117.0,0.16826876
3118.0,3118.0,1.1730616E-10
3119.0,3119.0,1.7377211E-12
3120.0,3120.0,3.2196468E-15
3121.0,3121.0,9.536326E-5
3122.0,3122.0,1.20483535E-4
3123.0,3123.0,0.05994521
3124.0,3124.0,3.314582E-11
3125.0,3125.0,6.4701197E-4
3126.0,3126.0,3.3278924E-10
3127.0,3127.0,0.019531474
3128.0,3128.0,1.110223E-16
3129.0,3129.0,0.027734201
3130.0,3130.0,3.3084646E-13
3131.0,3131.0,8.045801E-4
3132.0,3132.0,0.04614434
3133.0,3133.0,0.012202958
3134.0,3134.0,8.311643E-8
3135.0,3135.0,0.028302286
3136.0,3136.0,0.65269876
3137.0,3137.0,0.104279906
3138.0,3138.0,0.21246855
3139.0,3139.0,1.236842E-4
3140.0,3140.0,0.9936501
3141.0,3141.0,8.0834463E-4
3142.0,3142.0,9.544887E-11
3143.0,3143.0,4.5519144E-14
3144.0,3144.0,0.07000701
3145.0,3145.0,7.3247425E-6
3146.0,3146.0,2.3071731E-9
3147.0,3147.0,0.010380242
3148.0,3148.0,2.9502897E-7
3149.0,3149.0,0.55719185
3150.0,3150.0,0.0022134832
3151.0,3151.0,0.006739088
3152.0,3152.0,0.0052450625
3153.0,3153.0,0.30240807
3154.0,3154.0,3.78805E-5
3155.0,3155.0,8.2840165E-7
3156.0,3156.0,0.021274177
3157.0,3157.0,0.07312091
3158.0,3158.0,0.07254642
3159.0,3159.0,2.1627145E-13
3160.0,3160.0,0.012440282
3161.0,3161.0,6.610235E-6
3162.0,3162.0,4.3118762E-5
3163.0,3163.0,0.36975473
3164.0,3164.0,0.035946123
3165.0,3165.0,0.025832273
3166.0,3166.0,1.3434809E-12
3167.0,3167.0,0.92934
3168.0,3168.0,3.75266E-4
3169.0,3169.0,0.0015103841
3170.0,3170.0,9.934061E-10
3171.0,3171.0,3.027317E-5
3172.0,3172.0,0.1235718
3173.0,3173.0,3.055701E-9
3174.0,3174.0,0.10721239
3175.0,3175.0,7.923319E-6
3176.0,3176.0,0.19390042
3177.0,3177.0,0.035692807
3178.0,3178.0,4.7034955E-6
3179.0,3179.0,0.013608451
3180.0,3180.0,1.5701884E-11
3181.0,3181.0,6.238343E-13
3182.0,3182.0,0.19387873
3183.0,3183.0,2.383766E-6
3184.0,3184.0,0.08425726
3185.0,3185.0,0.0
3186.0,3186.0,0.18238674
3187.0,3187.0,9.521264E-4
3188.0,3188.0,8.9893206E-8
3189.0,3189.0,0.045541186
3190.0,3190.0,0.42141652
3191.0,3191.0,0.0017726092
3192.0,3192.0,6.061818E-14
3193.0,3193.0,0.8484677
3194.0,3194.0,7.771561E-16
3195.0,3195.0,0.0046060015
3196.0,3196.0,0.012310672
3197.0,3197.0,0.0037758902
3198.0,3198.0,7.417144E-4
3199.0,3199.0,7.3420325E-10
3200.0,3200.0,3.7308793E-5
3201.0,3201.0,0.00536921
3202.0,3202.0,3.28515E-13
3203.0,3203.0,0.24926822
3204.0,3204.0,4.6776836E-6
3205.0,3205.0,0.7167167
3206.0,3206.0,0.0077195344
3207.0,3207.0,7.771561E-16
3208.0,3208.0,8.881784E-16
3209.0,3209.0,0.0689141
3210.0,3210.0,0.15319736
3211.0,3211.0,6.9158256E-7
3212.0,3212.0,6.513835E-9
3213.0,3213.0,3.099122E-4
3214.0,3214.0,2.0505819E-13
3215.0,3215.0,1.2967405E-13
3216.0,3216.0,0.33770287
3217.0,3217.0,0.0340867
3218.0,3218.0,0.06756737
3219.0,3219.0,1.6580631E-6
3220.0,3220.0,0.39142373
3221.0,3221.0,1.6955415E-5
3222.0,3222.0,0.0015677331
3223.0,3223.0,6.945E-12
3224.0,3224.0,3.330669E-16
3225.0,3225.0,0.14489253
3226.0,3226.0,1.031047E-5
3227.0,3227.0,0.01417916
3228.0,3228.0,0.28210303
3229.0,3229.0,2.553513E-15
3230.0,3230.0,4.1189274E-14
3231.0,3231.0,1.110223E-16
3232.0,3232.0,0.0012995978
3233.0,3233.0,2.571438E-9
3234.0,3234.0,0.11860073
3235.0,3235.0,9.639589E-5
3236.0,3236.0,0.042672437
3237.0,3237.0,0.7444607
3238.0,3238.0,4.092282E-13
3239.0,3239.0,0.037443206
3240.0,3240.0,3.4273695E-11
3241.0,3241.0,0.14119919
3242.0,3242.0,3.1985414E-11
3243.0,3243.0,0.003709544
3244.0,3244.0,0.035003357
3245.0,3245.0,1.05180225E-5
3246.0,3246.0,3.973338E-5
3247.0,3247.0,3.330669E-16
3248.0,3248.0,1.0770384E-5
3249.0,3249.0,0.008180588
3250.0,3250.0,0.027383963
3251.0,3251.0,0.09153293
3252.0,3252.0,4.432895E-4
3253.0,3253.0,3.330669E-16
3254.0,3254.0,0.024702482
3255.0,3255.0,0.014986612
3256.0,3256.0,0.033391923
3257.0,3257.0,0.003205445
3258.0,3258.0,0.26415318
3259.0,3259.0,0.063476786
3260.0,3260.0,0.02888886
3261.0,3261.0,0.4121408
3262.0,3262.0,4.96499E-4
3263.0,3263.0,0.024607163
3264.0,3264.0,2.503997E-12
3265.0,3265.0,1.7647575E-4
3266.0,3266.0,4.1888715E-13
3267.0,3267.0,0.012194592
3268.0,3268.0,0.07998809
3269.0,3269.0,0.0069443127
3270.0,3270.0,0.17604929
3271.0,3271.0,1.0490587E-4
3272.0,3272.0,1.3156143E-13
3273.0,3273.0,0.001483373
3274.0,3274.0,2.6805225E-12
3275.0,3275.0,0.14500397
3276.0,3276.0,2.6645353E-15
3277.0,3277.0,1.9384494E-13
3278.0,3278.0,2.9608998E-8
3279.0,3279.0,1.3378187E-13
3280.0,3280.0,0.0011398215
3281.0,3281.0,0.008007937
3282.0,3282.0,0.16060902
3283.0,3283.0,3.1374133E-5
3284.0,3284.0,3.7701658E-4
3285.0,3285.0,3.3517898E-4
3286.0,3286.0,4.574272E-4
3287.0,3287.0,0.009543304
3288.0,3288.0,4.0238137E-9
3289.0,3289.0,2.6058615E-4
3290.0,3290.0,7.21645E-15
3291.0,3291.0,7.771561E-16
3292.0,3292.0,0.0035101592
3293.0,3293.0,4.527992E-6
3294.0,3294.0,0.040452182
3295.0,3295.0,7.154402E-5
3296.0,3296.0,0.05613351
3297.0,3297.0,0.010141334
3298.0,3298.0,1.536566E-4
3299.0,3299.0,1.8873791E-14
3300.0,3300.0,0.07128658
3301.0,3301.0,0.38218805
3302.0,3302.0,4.440892E-16
3303.0,3303.0,1.110223E-16
3304.0,3304.0,6.161738E-14
3305.0,3305.0,0.050229453
3306.0,3306.0,2.3559261E-9
3307.0,3307.0,1.0487435E-4
3308.0,3308.0,3.8399284E-12
3309.0,3309.0,0.34934893
3310.0,3310.0,0.057557315
3311.0,3311.0,0.2079507
3312.0,3312.0,5.174653E-4
3313.0,3313.0,0.010662236
3314.0,3314.0,2.2612263E-4
3315.0,3315.0,0.04322577
3316.0,3316.0,0.16788827
3317.0,3317.0,0.009231746
3318.0,3318.0,3.750432E-5
3319.0,3319.0,0.01794931
3320.0,3320.0,1.7878247E-5
3321.0,3321.0,2.683749E-4
3322.0,3322.0,1.3322676E-15
3323.0,3323.0,6.661338E-16
3324.0,3324.0,1.3365864E-11
3325.0,3325.0,5.839773E-14
3326.0,3326.0,0.006557874
3327.0,3327.0,0.053771306
3328.0,3328.0,7.2608586E-14
3329.0,3329.0,1.7898875E-6
3330.0,3330.0,3.663736E-15
3331.0,3331.0,0.027965385
3332.0,3332.0,0.0198812
3333.0,3333.0,0.043381542
3334.0,3334.0,5.4448645E-4
3335.0,3335.0,0.006616838
3336.0,3336.0,0.0010802546
3337.0,3337.0,4.5441428E-13
3338.0,3338.0,0.033293337
3339.0,3339.0,6.5605224E-7
3340.0,3340.0,2.553392E-4
3341.0,3341.0,0.018507535
3342.0,3342.0,0.12484693
3343.0,3343.0,0.0017191145
3344.0,3344.0,2.6645353E-15
3345.0,3345.0,5.3390625E-13
3346.0,3346.0,0.43072087
3347.0,3347.0,0.099504024
3348.0,3348.0,1.4419682E-4
3349.0,3349.0,2.734126E-6
3350.0,3350.0,0.008535284
3351.0,3351.0,7.904788E-14
3352.0,3352.0,0.5860901
3353.0,3353.0,0.017765528
3354.0,3354.0,0.04328191
3355.0,3355.0,0.028082527
3356.0,3356.0,1.8308254E-5
3357.0,3357.0,0.16141076
3358.0,3358.0,2.0008485E-5
3359.0,3359.0,1.4210568E-6
3360.0,3360.0,0.067895584
3361.0,3361.0,0.020444091
3362.0,3362.0,0.0775106
3363.0,3363.0,0.054440122
3364.0,3364.0,0.97900075
3365.0,3365.0,0.010849476
3366.0,3366.0,7.173614E-4
3367.0,3367.0,0.03301803
3368.0,3368.0,1.3048451E-12
3369.0,3369.0,1.9984014E-15
3370.0,3370.0,0.3377892
3371.0,3371.0,0.0
3372.0,3372.0,9.6198605E-12
3373.0,3373.0,2.4025683E-6
3374.0,3374.0,5.551115E-16
3375.0,3375.0,0.32345095
3376.0,3376.0,0.03762912
3377.0,3377.0,2.666459E-5
3378.0,3378.0,0.0
3379.0,3379.0,0.6992933
3380.0,3380.0,8.582024E-14
3381.0,3381.0,0.048905242
3382.0,3382.0,0.19355191
3383.0,3383.0,0.44151926
3384.0,3384.0,1.0614513E-5
3385.0,3385.0,7.784772E-6
3386.0,3386.0,0.0012234998
3387.0,3387.0,2.548628E-12
3388.0,3388.0,1.1554873E-5
3389.0,3389.0,0.010716494
3390.0,3390.0,0.012588076
3391.0,3391.0,0.0
3392.0,3392.0,2.477531E-7
3393.0,3393.0,2.1971887E-4
3394.0,3394.0,5.393957E-4
3395.0,3395.0,2.687591E-9
3396.0,3396.0,5.3521265E-10
3397.0,3397.0,5.731164E-4
3398.0,3398.0,0.08450064
3399.0,3399.0,2.972289E-12
3400.0,3400.0,2.8328088E-6
3401.0,3401.0,0.033661075
3402.0,3402.0,4.277444E-8
3403.0,3403.0,0.011449546
3404.0,3404.0,0.23049678
3405.0,3405.0,0.4625281
3406.0,3406.0,2.1843027E-6
3407.0,3407.0,0.13018693
3408.0,3408.0,0.044346534
3409.0,3409.0,0.069604896
3410.0,3410.0,1.9618803E-6
3411.0,3411.0,1.4987959E-4
3412.0,3412.0,6.9164585E-6
3413.0,3413.0,2.3689066E-7
3414.0,3414.0,0.18677059
3415.0,3415.0,2.4386146E-8
3416.0,3416.0,2.6229725E-6
3417.0,3417.0,0.1332363
3418.0,3418.0,2.2246904E-10
3419.0,3419.0,3.7515446E-7
3420.0,3420.0,0.031661622
3421.0,3421.0,0.039384574
3422.0,3422.0,2.2970514E-13
3423.0,3423.0,8.6594827E-7
3424.0,3424.0,3.0883704E-4
3425.0,3425.0,7.5443216E-7
3426.0,3426.0,3.8075957E-6
3427.0,3427.0,0.07370698
3428.0,3428.0,0.0771353
3429.0,3429.0,2.4672665E-4
3430.0,3430.0,1.5502505E-5
3431.0,3431.0,1.46994735E-5
3432.0,3432.0,0.0012472814
3433.0,3433.0,3.606525E-6
3434.0,3434.0,3.314078E-8
3435.0,3435.0,8.657622E-5
3436.0,3436.0,5.480088E-4
3437.0,3437.0,2.7045033E-13
3438.0,3438.0,2.0683344E-4
3439.0,3439.0,0.012870747
3440.0,3440.0,0.0073470497
3441.0,3441.0,0.03148058
3442.0,3442.0,3.7293307E-7
3443.0,3443.0,0.0631013
3444.0,3444.0,9.3231847E-7
3445.0,3445.0,0.0067455666
3446.0,3446.0,2.3198549E-5
3447.0,3447.0,0.72846293
3448.0,3448.0,0.04000034
3449.0,3449.0,0.0
3450.0,3450.0,4.773959E-15
3451.0,3451.0,2.409184E-14
3452.0,3452.0,0.14841844
